"","artist_name","album_name","release_date","album_id","year","song_id","song_name","tempo","loudness","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","genre","jazz"
"605","Count Basie","Milestones of a Jazz Legend - Meets the Vocalists, Vol. 1","18019","1b5g5c0IR4NrtUG3bsP71g",2019,"5nzyJEJHFIhS1jLJxe0I5v","Royal Garden Blues",95.625044684261,-9.43396898002103,0.333579433849031,0.352227301595618,0.324264117985826,0.245392647673413,0.272836864061925,0.26228322077319,0.371983543564142,0.327888461338509,0.322502995118986,0.313958874806698,0.342872344755485,0.309376235493434,43.7402307148952,-34.3165787653949,25.6365359528813,-12.7836365541669,40.5916869465527,-8.96906106018736,-17.3841684851294,4.4296558155715,7.53827949825951,-0.195765387298655,-14.6188553286876,3.74303897863895,"jazz",1
"606","Ray Charles","The Atlantic Studio Albums in Mono (Remaster)","17067","4ii0ALT2bCqLKbojGjYpse",2016,"6n7HhGan1qHp944o36BXAq","The Sun's Gonna Shine Again - 2016 Remaster",140.938490025965,-8.84938043369751,0.413187812527963,0.339745534763927,0.456139923715613,0.243647241372499,0.243649566019025,0.313498292195205,0.294679137472994,0.45963800987718,0.304353594291436,0.399645748927157,0.386801196820912,0.286248127734245,46.3491070924758,31.126464073455,12.0228992828408,-5.64689513206575,27.5538452613798,-12.2408347322188,-2.82767061965836,7.53521870757885,-4.58297046049777,-1.59044903441604,-15.4819330145137,2.51875512693616,"jazz",1
"607","Nina Simone","New World Coming","18544","4UuHA09zsxQHkbfqQS2QOo",2020,"5C4PClHnPwcxCmgmIrsNXU","New World Coming",101.201413726252,-8.36234404494845,0.429274674174456,0.244785785470707,0.234955327073409,0.155357769022717,0.235409222628258,0.465312997580405,0.256034182948315,0.351588122859563,0.320946045433018,0.339828368951834,0.317197581974202,0.256056392344574,47.7266045314434,-26.4527255052215,24.0753750711198,-4.81922124818688,31.7795490956743,-14.8840353279807,-7.32480505009828,-2.22120527422763,1.37445695720453,1.47019114330291,-11.0702012151975,-1.36303274705128,"jazz",1
"608","Duke Ellington","Milestones of Jazz Legends - Duke Ellington and the His Vocalists, Vol. 7","17991","7lzgz7B5pI7Dtt6liNjus0",2019,"41EjM1NtzrUOatWP8I1hFY","I'm Beginning to See the Light",182.256219130356,-10.5659910959497,0.239743797042093,0.326207476427005,0.372356696995576,0.337316034399876,0.522790428724956,0.218141786283504,0.262424820386393,0.330050897496905,0.497736692601538,0.49325169474266,0.326909593634088,0.503201439047544,43.7202536723029,15.311566106362,6.72330887284654,12.9847782567528,15.2060311452254,0.259746623322525,-14.9799893686632,-1.57675836911185,-12.8088670475805,-5.65785112468424,-15.8652711562494,-0.357653615287365,"jazz",1
"609","Billie Holiday","Milestones of Jazz Legends - Oscar Peterson & The Greatest Singers, Vol. 9","18110","2wWGPXoCfkU8VpuHeasWSG",2019,"6qViiS89arXdJAAnMCxkcd","I've Never Left your Arms",77.0165353761223,-9.71781818760906,0.281304159373302,0.285763396988005,0.361354499196722,0.144519009050637,0.190638719287061,0.265656777372401,0.264853196715831,0.506321274525286,0.247244807543823,0.35761165080761,0.158018603145731,0.252942087917029,46.0419119846418,-17.0455682059481,-1.97110248163673,-3.11477053441098,-5.05745809446643,-20.8202235556358,16.2722655867623,6.44988875387444,-5.77387869110134,-6.74113361983744,-10.0656502064098,0.878011961090714,"jazz",1
"610","Leslie Odom Jr.","Leslie Odom Jr.","16071","4LmJ34iUdPlBj3qnYKo6hr",2014,"1sIaDm8hHFAfBRwU2bMwKB","The Guilty Ones",119.946614784455,-9.1213160538702,0.451233529698654,0.415094968755653,0.397705058863904,0.225690967854757,0.391906693985156,0.35658416736174,0.267908371520572,0.41656972760356,0.337939541029149,0.313671101470242,0.221199075210636,0.255417014343627,46.0016557826196,5.54501324410108,1.41317105249499,8.16984352525007,9.45807672361163,-23.8821321693401,-4.28221501663251,-2.41200308284563,-0.953765886635249,1.52747311425101,-15.3513747488798,-1.5028578705845,"jazz",1
"611","Stan Getz","Milestones of a Jazz Legend Stan Getz, Vol. 2","18936","0Q61P6Y1RJdoFt5ZWtNi5B",2021,"0l2REEZq3yUKkTOdXogmp6","Too Close for Comfort",104.175079187317,-12.7359812080713,0.144004019812163,0.272960742968709,0.142352476069701,0.331137757733283,0.301577428632585,0.0787170031901474,0.315938999410692,0.137472189197524,0.324167231167134,0.0999466035003362,0.157206875357836,0.593003083491212,41.3710449222316,-94.1167195289768,-21.3137288512534,0.584975550414161,13.4719400602076,-15.5251507651259,-6.16035109567109,3.05499728815457,8.04003537888582,-2.15522251404036,-17.0656982394546,6.56797742363258,"jazz",1
"612","Miles Davis","Double Image: Rare Miles From The Complete Bitches Brew Sessions","18559","3wbXIW8Xo8lENXJ4Fsa9xJ",2020,"7577xPZ02plHkd6SWNr0g7","Feio (feat. Wayne Shorter, John McLaughlin, Chick Corea, Joe Zawinul & Dave Holland)",77.7430625272195,-10.7093146350856,0.459196930774737,0.233259466334789,0.269497345626126,0.163692289839297,0.241712383872467,0.286254334813611,0.193431868599279,0.340096061672587,0.322495382647697,0.489775455348719,0.313589611613975,0.290521409393234,43.4288917332773,31.6457185849666,3.2747187272421,3.93673971489258,38.6063749061441,4.88303143427415,-7.35061568630248,11.2790295020809,-0.893827344181482,-1.49956229810469,-19.9530329448659,0.520307716727265,"jazz",1
"613","A Tribe Called Quest","Kaleidoscope Phonetics","18606","1TaMBFo5352dC3bwx3to6Z",2020,"2tKxyQJKCpjZV29EuzCsHD","Bridges",166.930390701244,-10.259581275918,0.491254683000943,0.290089902735933,0.251557751348136,0.462689547020262,0.178068516911471,0.290379379356717,0.206801258473294,0.336841113047143,0.351489292648439,0.260861688286068,0.528622918376474,0.279781254279898,46.7751522974956,52.6890807578686,14.0684581038206,-0.204248386998819,13.5665988225853,-23.9146355003414,0.542502984355328,-2.4514633493667,-16.9143880567534,-3.32995988002342,-10.530123434536,-9.07903303416998,"jazz",1
"614","Ella Fitzgerald","Flower Of Love (Live Nice '66)","19397","5QBe9JZy3yyLIgD2llqtKh",2023,"2b4xESoq81ohGmWJjwoZP5","I'm Beginning To See The Light - Live",96.469189792484,-8.90663914265377,0.421724017064556,0.424060587892936,0.372222610848976,0.370084242538223,0.599636142644203,0.257873329181848,0.297689696322754,0.300975261710939,0.375525048962479,0.398069024174653,0.382471432190088,0.486769780050181,47.1719629820471,67.3854052919988,24.1080407518616,22.7647740576425,40.3633216206237,-17.8509183337868,-7.97248136038412,2.39869020694172,7.47174649376931,7.90192799281013,-17.4346966767516,2.77005051829424,"jazz",1
"615","Cafe Music BGM channel","Bossa + Coffee","19468","06wW2uIUtvihitLtFLi1qJ",2023,"0JpgpiWpgEyS2f1ZW7O8gw","Siesta",93.8485164536999,-8.2323306015921,0.541453458800753,0.379137681729271,0.346547900919492,0.332344921844533,0.279780514018018,0.399208290437534,0.385153009045007,0.489375088008659,0.38587967252095,0.248616418427312,0.308439518662258,0.256399202024115,45.7633017896203,20.034730807133,-59.3906100861344,-6.16579546762375,26.0567338270802,-27.3866955675976,-18.3886053733896,-5.77975199803784,7.0778556939938,-4.39378380853517,-15.269322113787,1.14623261816609,"jazz",1
"616","De La Soul","Art Official Intelligence: Mosaic Thump","11177","4SdFt1Q5HSQIk4lxPgjaPM",2000,"2EN0kTwqPYIhymjkxPOsPn","Thru Ya City",123.666893391221,-8.97384140495954,0.303507081232383,0.379305119269875,0.275289926658423,0.461519758111089,0.340140248527355,0.358700923317376,0.468481312306636,0.322683734875183,0.388566513269742,0.244616902141183,0.32010904045221,0.390940816976725,47.1971657627895,36.87740657515,13.5379949897806,14.9629002436639,31.7139719664802,-24.6792287873994,-7.51835162826335,5.46628859510667,-2.69005429888025,1.72119931870481,-17.5923366147953,-2.62667416997237,"jazz",1
"617","Billie Holiday","Milestones of Jazz Legends - Oscar Peterson & The Greatest Singers, Vol. 9","18110","2wWGPXoCfkU8VpuHeasWSG",2019,"3jxsJFIrrbdnXEWkbd3D4u","East of the Sun (and West of the Moon)",64.5393808255397,-17.3466114341962,0.247974106540652,0.236440828759889,0.281769519584823,0.151621986891173,0.206899425208323,0.312141893824773,0.203061950385295,0.286271233314338,0.23406337471849,0.260715571433561,0.213682154635804,0.184714836161012,38.4431350658509,-95.5457148253833,-15.3428653456841,5.91384344037803,60.4704024717115,-29.0955287305092,-8.59888772439526,10.0094852695112,5.3858445034043,5.08800759954484,-15.0357451875692,1.21300901813332,"jazz",1
"618","Bobby Darin","Essential Crooners, Vol. 2 - Bobby Darin","18688","7l83u3iGdjfv1O0k8Hxii8",2021,"1pFrmneTMapaD2YtldAaRi","She Needs Me",82.0372729077793,-12.5864580055156,0.412614381933008,0.29545766895051,0.381447659601036,0.316566348393552,0.249672008126076,0.221427068055076,0.0752176197686409,0.183032581535258,0.107236378582549,0.181577036334974,0.238943955859293,0.316751311963577,41.5956828932328,-88.1912590279317,-27.5846418792652,11.2678431459342,20.4631130872839,-16.6070468614261,-6.78464853707455,-11.7308927614584,3.88395645673515,1.97552963327859,-9.65839564261941,2.03076839129113,"jazz",1
"619","The Pharcyde","Humboldt Beginnings","12612","6n6jJ2j18Ln64N0gXG3HWO",2004,"46zobOuV9woogEFzJU82EV","The Art Of Sharing",113.006834712697,-13.9110067191407,0.42558239455994,0.508219312662129,0.374620357128049,0.205417965177004,0.268450186299912,0.242342093429308,0.196582196320248,0.348157329799118,0.249549911397451,0.239489949852924,0.193416556071113,0.234447225779271,42.4116252622136,-11.1514923269738,-24.6612117835489,-4.88621500435371,22.0204366521886,-28.9086924856866,-10.4567712881131,0.187162586147252,4.0790525818223,8.89151519535992,-12.7483609855206,4.41709956075532,"jazz",1
"620","Stan Getz","Milestones of a Jazz Legend Stan Getz, Vol. 7","18936","3jYmcuR4SyXIc51SeBza36",2021,"4BLBiXh45KkCLtu34hI4sL","These Foolish Things",104.171909149378,-16.5899349053957,0.264651144665243,0.326376362089574,0.416715987606971,0.379537901590633,0.327132827406681,0.558357805959432,0.421988726384287,0.546585679484925,0.559077060374042,0.392382302035074,0.510609099578817,0.337946839940077,38.0379028798626,-48.3561586110054,34.487602098624,-0.848680437438573,42.58587686353,3.29265971244584,-7.4224776656585,10.7887607169505,6.05046360534529,-4.70006123424415,-16.8625616741433,6.32663810512276,"jazz",1
"621","Antônio Carlos Jobim","Inédito","13684","2A8A15YTJJEXGUNAJRKMPW",2007,"5FnmBaokQpxvYStvdeMtxn","Águas De Março",80.0587812918351,-16.4030804094007,0.0920271714832031,0.301510373657497,0.0914958110585247,0.200019040185059,0.140421860354428,0.247899334639923,0.284315918158752,0.193772126655829,0.392866176795419,0.195569021045866,0.280606343433763,0.127515473706055,35.5233278027426,-136.345726758505,-23.2275638511995,27.1974091579536,17.3069283827943,-3.27244944151032,-2.3713589793042,13.6707313818565,-7.57577430940687,2.01365845106022,-14.843067118052,-0.0816030886388598,"jazz",1
"622","Aretha Franklin","ARETHA","18838","0RemO3TlI1NdaeWqdE4E9H",2021,"4mvvncrkM3mFNvQAto4Nmr","Rock Steady - Alternate Mix - Young, Gifted and Black Outtake",101.236928464548,-21.5149747596336,0.12088826406948,0.204512935567473,0.362788229647199,0.138332397981645,0.255504767078782,0.136789342728505,0.313415073010126,0.326005746440981,0.176352467998227,0.397727823206085,0.186392542975431,0.198349852301456,32.4323626995455,-170.64196905045,15.1961079175845,22.8931912279844,38.9504029547134,-15.6421306257004,-0.431271399877254,16.2164379670544,-15.3193752120594,-7.25914589988614,-7.99075711188836,-2.27197188747209,"jazz",1
"623","Aretha Franklin","Don't Fight the Feeling - the Complete Aretha Franklin & King Curtis Live at Fillmore West","12784","4IK2Vg13w0WddI1vjNcsjK",2005,"2i5CjjDjoFUd0AjsQadLdy","Respect - Live at Fillmore West, San Francisco, CA, 3/5/1971",66.2340477960393,-16.3950406435891,0.289300672024556,0.284829300364705,0.191246087268829,0.296383646298324,0.452698551548004,0.215082549434183,0.277913884387403,0.302185478031178,0.256765034930289,0.255212404405982,0.157658983805796,0.273816583700861,40.0736834611805,-44.000138686278,17.6856922519504,-15.8142027992282,12.4216503279357,-24.3425463009206,-21.0688189462097,0.824031485873253,-4.66383894659003,-2.33655051486305,-5.53373088868508,3.58489718473105,"jazz",1
"624","John Coltrane","The Bethlehem Years (2014 - Remaster)","16141","6FcG6nq5TpVdsD6y1SKmQ5",2014,"4BbtPL24NBPFELZDfQAIYz","Tippin' (2014 - Remaster)",174.9398427744,-26.6878565562392,0.166026046437983,0.232223272885977,0.368945649331454,0.391027804381614,0.33211719468154,0.588069483685419,0.23617745780116,0.351198367956674,0.0819103335201667,0.0927998977872312,0.189850425993096,0.102723690230327,29.5134011049712,-23.5023877629487,-92.356848281188,-30.1792672750707,17.2836680806985,-2.02719901964343,-18.9336520849033,-16.1194033317394,-2.8830368179435,9.678179276431,-19.7941330206113,-0.59297357456143,"jazz",1
"625","Otis Redding","Otis Blue: Otis Redding Sings Soul (Collector's Edition)","-1569","68BCjMsHX4Gf11BJSkjwGz",1965,"47cJfZHGV6w7nJdRFBSPX8","Shake - Live in Europe; 2008 Remaste",98.8853548488172,-6.33484750909455,0.598720538114058,0.580018881840842,0.362990079572291,0.416660967145669,0.400354280312418,0.334695236292397,0.404482128924992,0.400391067884428,0.472153229677438,0.433830535979355,0.463824843515789,0.461702983516773,48.8461990727584,103.717820350738,-30.6017798308721,-1.26044679929977,25.7200960368788,-2.42236518392665,-16.5470380285829,9.69807373447499,-0.291539783378614,16.5680076022218,-22.2169081798439,-5.50260832982646,"jazz",1
"626","Leslie Odom Jr.","Cold (feat. Sia)","18537","7J2EUjTRwOJkCExYxFTz0R",2020,"2tPV1ugvahSEnK9W7tM5pK","Cold (feat. Sia)",127.125096359865,-17.1745770050442,0.25785987572982,0.315571171534032,0.270651005355568,0.312938840068039,0.378578801767976,0.292117245005452,0.300532486720707,0.297538213494021,0.328415132140435,0.412431460106359,0.350586628909822,0.235402414767629,38.4692727634575,-41.2124026693354,4.09150491987783,-20.0735076616201,32.4262872474146,-25.3097005485645,-25.9853244193681,1.23003380164491,-2.58076066540114,-5.48223776450078,-6.94804337207524,-0.122764435323106,"jazz",1
"627","Antônio Carlos Jobim","Latino Gold","15706","4Psjj0vm9diuPFGJCXX3fg",2013,"2MZzby1632wlzMSimTRSKg","Besame mucho",85.2686826263189,-9.88956560521365,0.428526482490166,0.328679588641022,0.28086704146762,0.295010722017565,0.290386132504517,0.293837587864609,0.335273400338433,0.460912234283553,0.349361805540714,0.352274429637128,0.271015693124253,0.381230083906806,46.0118960370394,64.3213888266615,10.5491768216033,-0.368882395864709,27.1031596981241,-20.6330830533845,-17.1582047950596,7.34770830179145,-2.63611689214792,4.18870659494919,-13.1137173118359,2.39238178299251,"jazz",1
"628","Chet Baker","Milestones of Jazz Legends - Jazz on Broadway, Vol. 2","18236","1URyVp4ON7mTWEKWJyewtj",2019,"3BpuvOoxa2O5ZDtiPHw0ow","Asking for You",77.9552772270315,-18.7498519639377,0.152276131525788,0.29488053036694,0.401845557916738,0.204255052971312,0.294545663871978,0.211183124384543,0.589850525202074,0.185734570705971,0.228702850125037,0.290865170707041,0.175405277942948,0.414962662925702,36.3683838729574,-75.9527836675634,-6.7398598975666,-9.60595555348008,34.9335529286595,-20.9878202503314,-9.54067166016857,3.69829539261099,-14.5855791673824,-7.79881602212701,-10.0236019955882,4.32799360253426,"jazz",1
"629","Living Room","Memories","18383","7uK2mYVsFcC3y8MVt7cEFw",2020,"4velYW18l2hLEdLScIIqRH","Smoke & Chill",79.0861993628218,-19.4454794382794,0.517065974036248,0.231675806749922,0.282056084986868,0.187794482295193,0.23222261717975,0.258558015607603,0.242190746869509,0.49695633254547,0.268679567506004,0.375435807899937,0.316616088598516,0.246211404673449,32.6369747398807,-97.9413380220407,7.77033630420568,16.7719918086792,7.07685484573285,-12.8636594231218,12.6046364488924,20.6086183723274,-9.86233993375293,-1.30233610088601,-10.2884590385808,6.25640463229653,"jazz",1
"630","A Tribe Called Quest","90er Hits","19216","29qd3oFvA1JAziIyy7pfAi",2022,"4jQpYHmi5faeRZeAKvNm85","This Is How We Party",148.159784615826,-7.67488142089582,0.332283247959884,0.349395925983583,0.34054696632473,0.306551690033011,0.258445950397503,0.292299941502229,0.283121279374409,0.38612897493947,0.368295219015973,0.356178680617579,0.274873178373571,0.241433410515678,47.7777762679166,34.2749099826101,18.3500196037666,-8.72902093635751,35.1664958655199,1.0269347851336,-6.25353736264846,5.98560223678261,-6.08908245173137,2.99449286327195,-22.4870896871246,4.23949170373031,"jazz",1
"631","Otis Redding","Otis Blue: Otis Redding Sings Soul (Collector's Edition)","-1569","68BCjMsHX4Gf11BJSkjwGz",1965,"4busFoxb3889B2pkASDn9U","You Don't Miss Your Water - Mono; 2008 Remaster",120.151284316761,-16.6016355666497,0.522049111794304,0.315046289024137,0.399553631948481,0.333337899800709,0.319384674639419,0.318954541628895,0.285622952343894,0.453347484807059,0.290701251478142,0.312150790017501,0.367359053960038,0.35791378812052,40.074874843197,52.6446739985833,-14.9244411128026,1.6622827291234,66.2639886756679,-31.0764511176123,-6.24954603140477,11.5659844463845,-11.4820312233651,3.32057292330949,-10.0594571291287,3.88009248919645,"jazz",1
"632","Etta James","Blues To The Bone","12575","1FbyARbzpYjJBoHm9UgDyQ",2004,"3XEGHZjgdMA5xlwrXucXvT","Hush Hush",128.502044326417,-22.9185450808636,0.172625772687922,0.273658745917489,0.146320398246415,0.273891505488068,0.38326886449979,0.178095835488685,0.340246271651418,0.215441509865777,0.292598885888024,0.206916965884546,0.124970364103265,0.274533172683336,30.7665645537075,-40.6593321527665,-70.2668330745422,-30.3772244514537,34.9136620377609,-8.91047801467039,-31.725886559794,-1.20297725899448,4.19103158256254,8.54955279114666,-18.3068875601898,5.94884012719477,"jazz",1
"633","Louis Armstrong","Pale Moon (Live 1959)","19179","2eM5XCLaw3gTdfCAqCVE7O",2022,"77yP4OaUXh15lrgccStFDH","I Cover The Waterfront - Live 1959",107.774283883019,-13.1021689114433,0.451362657581765,0.595616498899978,0.255188764091583,0.266827428463844,0.290965518549573,0.107741817554037,0.311121110745961,0.263291954469742,0.297451939882291,0.218109486000582,0.198720376265662,0.262972006420689,43.2797336389995,-52.1062289119256,-38.9807259885393,1.26421610080435,11.6444609257735,-17.2289180468692,3.24582906678927,-15.1545936264269,-7.50265574478915,0.88395055798953,-10.2412657845913,3.58766108125705,"jazz",1
"634","Count Basie","Milestones of a Jazz Legend - Meets the Vocalists, Vol. 2","18019","2PDBj1bFBaPOOZC9piPUG1",2019,"2L0FnzOK1UTTO3TXJffZnl","Boogie Woogie (I May Be Wrong)",88.7916900339857,-19.930628305093,0.283240022326074,0.200284101872856,0.163510420472476,0.213524492656929,0.171388377798503,0.332684046530591,0.165502488063606,0.335071060162223,0.284458640090469,0.227922467125817,0.272555709646059,0.13010541198696,33.1141828085023,-190.404045751743,13.9385394185689,24.1439464102223,61.0547269986863,-12.7344286928417,1.07552973876948,16.8029948877766,-2.90303073912874,-3.48199687793326,-14.0469925083009,-2.45715040800208,"jazz",1
"635","Michael Bublé","Christmas","15261","3CKVXhODttZebJAzjUs2un",2011,"0lLdorYw7lVrJydTINhWdI","It's Beginning to Look a Lot like Christmas",128.249456411434,-11.070666965349,0.511256715599199,0.308441702526895,0.324174537403052,0.314318365649237,0.189922801538654,0.253571960970728,0.221300185076307,0.361561587815862,0.268396525831874,0.191200609894921,0.21156806861396,0.320484027833375,43.357598987303,-1.21826539429572,6.71411747041531,-6.54974456148361,20.0937649831749,-3.27990469958719,-8.81346687772079,4.14526254966225,4.86529417832124,2.83610301601201,-17.6418790034401,2.49003701376032,"jazz",1
"636","Nina Simone","DJ Maestro & Friends Present Nina Simone Remixed","16710","4tOZrZjrCXUQlamHJtIT5K",2015,"3A0VM7SV2n23DwR3X1ByHC","Love Me Or Leave Me - Gabriel & Castellon and Maestro Remix",122.045259281239,-10.257089612588,0.297783953486047,0.219938857465814,0.425333584402789,0.526018176830299,0.332777782329338,0.418752647098004,0.239848187945458,0.39774059292782,0.239004682734399,0.191396534934635,0.462235316075273,0.234747110953744,43.5045436308698,-34.194558620688,28.1440786989522,6.16656071357414,31.9076211964989,-11.435152163992,-11.4862233379745,-0.690835404931448,-0.842121219445228,-5.2832414686331,-11.9250247626492,6.92013290089375,"jazz",1
"637","Earth, Wind & Fire","Live In Japan","14102","5Dd1RuBWv7PFX5IisYMYOq",2008,"2SzzK5mLaNKZmIozub0QXs","Reasons - Live",88.0602360409135,-11.6278229924086,0.40156754766251,0.361424306324787,0.428816876848782,0.46217122134701,0.412057097450499,0.444990562789163,0.293137372079252,0.336190297762614,0.282442783974315,0.382308849111571,0.39109724589967,0.225033670304179,45.7499462139405,20.8477122238211,28.9180849359349,-8.64636651206208,34.2517577095253,-29.6232145003332,-4.43099372721474,4.47483490472639,-5.03140805213002,0.0180860232487591,-6.51626171285274,5.70259089732634,"jazz",1
"638","Bill Evans","ビッグ・アーティスト・ライブラリー・ジャズ ビル・エヴァンス","19159","7GSY6Sr2uJc765mmOGgPMO",2022,"2jIJ6iFIX2kpVDUdvQrM7t","星に願いを",75.4262627400387,-11.7486811354807,0.694754836999233,0.351153164402387,0.324620956844624,0.182346379209678,0.207982658593784,0.545977208299709,0.182556302325186,0.254886434245011,0.164725476250318,0.312612617981698,0.316643692764407,0.262448276242306,44.5894064864332,3.49838662620318,0.692599011500476,-11.0621567450803,26.0338376912986,-31.3283462108775,-16.5354458982697,-8.00897135530913,7.36509397314222,-0.251120946571534,-5.56085677684717,5.30243120684683,"jazz",1
"639","Kenny G","Wishes A Holiday Album","12002","0k8U3bXSddL7T90pxEKG0s",2002,"1lytHyd53nmxFEVtF3YRnj","Wishes",105.0358070657,-16.0896178077551,0.454377890307887,0.285220545478933,0.22051500232205,0.170803327245212,0.335300632930564,0.149041347904523,0.324659669485156,0.49274061207934,0.303538565092035,0.454472894287196,0.275599515219446,0.446689532148363,36.4429725171698,-41.8984444043665,-68.6418179336559,-6.36751534455496,32.436635725624,-35.7659357306335,-16.9658545523817,-11.9607248308655,6.45922818518452,1.51852175516006,-3.98464332197638,-0.0361397538229145,"jazz",1
"640","Norah Jones","The Fall (Deluxe Edition)","14565","55uJzstArdgvHr2dZOZzw4",2009,"6GAVFBRN6fOjY9zIIuuqcb","It's Gonna Be",97.0327625994624,-8.14078103170016,0.542002435409776,0.575265342914663,0.404851355445159,0.402494540609176,0.373065508826804,0.390315419355959,0.519744596886147,0.400774970807514,0.433248705772739,0.320156234267487,0.372929106087051,0.457993200883415,45.9201278397693,45.4889640386338,18.3472220624423,6.54719864850377,32.8010497010548,-11.4659376145451,-5.11700896554151,11.1248001471214,-12.6170778646743,0.340335354519165,-14.3209632901501,-4.96661990681487,"jazz",1
"641","Antônio Carlos Jobim","Sinfonia do Rio de Janeiro (Remastered)","17645","6HcPoMpcfdQkX4o755A5c1",2018,"5GBt4vrUDdLDOp2KfU1xxX","Solidao - Remastered",117.154914698923,-22.240832715606,0.401625246044299,0.323073247556753,0.335754507782554,0.236619476917986,0.312386402136134,0.306189461798243,0.216863882311049,0.330288742798531,0.247401327266915,0.280297369041973,0.240519190569219,0.24810472925236,33.0718450095984,20.7463787274029,33.3539819884125,15.7869590478441,26.7551398053238,-18.2996529967087,14.1658165130535,0.983671636249794,-22.8768830447158,-2.74004240919029,-12.354306096783,5.76486724121629,"jazz",1
"642","Nat King Cole","From The Capitol Vaults (Vol. 1)","19146","3pYZK02cKFCRUKZ2zemgzk",2022,"3YxqlQZNjBngXyBkp8mFhD","Roses And Wine",82.9967997234047,-17.9150381323543,0.452526139938505,0.289337422765713,0.360827273728779,0.225728014068942,0.244104482960727,0.488386616718509,0.214989817847334,0.346640752169411,0.247640778610655,0.286683209766053,0.292307474737977,0.22614765923845,37.6948305638483,-12.7579002430174,38.893961680073,-3.43134499163599,35.0095558077111,-24.7740717688708,-4.3096769621145,3.91456685208299,-6.09388735245254,-3.52522463509066,-5.62768944403195,5.22644872654055,"jazz",1
"643","Norah Jones","I Dream Of Christmas (Extended)","18964","0Yn0lja0EAPbCZptiHw4Pj",2021,"4EUgNt34cAvEwYEgoPvsRE","Christmas Don't Be Late",119.888846311196,-14.4146406136383,0.343038234521682,0.421206809422573,0.338964335557356,0.328913983438669,0.242887039169675,0.383345772934331,0.233835131832764,0.214037187685892,0.339559493088284,0.18154569453983,0.256291511267404,0.271923285924576,40.0740305191633,-2.68986822494889,7.60253629580071,12.9860529463595,6.63069183626973,-3.22568845184647,7.24534331926522,1.74594010587854,0.130536453968508,-2.86090380272424,-16.6192604693428,3.33119015768194,"jazz",1
"644","Ray Charles","BD Music Presents Ray Charles, Vol. 2","14872","3gKVYbbInKxvLjV6YMPEZD",2010,"1V2qr2mKTV0eBxVkyhxD3B",NA,104.727004931488,-16.2618429663575,0.342854281624064,0.238596415459149,0.254929765401554,0.378100825872473,0.131023745169067,0.239140006294778,0.212777174643166,0.336935284174935,0.368574587819582,0.179583248708141,0.273127707973959,0.189897862935239,38.9092585727021,-16.45092815761,35.3402052999064,-9.74101325317577,38.2774754023809,-24.4842205546269,-12.3991731063873,2.59036679296078,-0.89052918963352,-1.74688654920203,-7.5353123188109,2.1138178443355,"jazz",1
"645","BADBADNOTGOOD","IV","16990","5Dgfrxiz3M0SLosVnVoLEu",2016,"7mdIZBXnLBRjicqazeQopy","Time Moves Slow",94.5127036502633,-9.62626770465581,0.398461160117354,0.244422386906983,0.286739140097431,0.180659658285226,0.267542871481183,0.368819823878608,0.223115781308127,0.305596951294187,0.244260032968574,0.329878466305832,0.238925575446011,0.270049725923933,44.6308859055801,-4.95674457546738,71.2325307076233,33.8650048622686,52.6870489607998,-1.93044602762633,-2.9697345066628,0.504260873912812,-0.716388594310556,-9.74684601819826,-13.7398315310575,3.91026755152432,"jazz",1
"646","Kenny G","The Classic Christmas Album","15604","29big2asVjHGaNijZP9dDU",2012,"3WkYGMD24r48jfWZtGujGP","Silent Night",97.6415417652432,-10.2481584073438,0.408527714987049,0.291302695777484,0.322770228182191,0.253722261264862,0.322725199167304,0.409209633086752,0.239355116692831,0.264602907241021,0.297657288605069,0.302978922779659,0.25850977805564,0.205921904322293,43.4213097742911,29.0785590992297,-3.77117417393593,-10.2588638687431,44.0577892991288,-18.5980850329342,-5.45487667547164,9.77834434148133,-6.52102405725365,-4.4555564681174,-17.4160083007486,-3.78725670452522,"jazz",1
"647","Ella Fitzgerald","In Concert","19286","0gDNj4H7FieXskNfF9Imhn",2022,"6dIZp6lizyu6m2m4Yiqech","Cheek to Cheek",107.022419783893,-4.90149464070739,0.399485245373148,0.48773061422688,0.472489491080724,0.388567379949687,0.617051289842229,0.416694085474001,0.35684356002037,0.349683901629307,0.24399523054533,0.282043802020093,0.235852662853516,0.409204442097402,48.6483861306827,58.5299668636421,15.8157365545109,32.6907271859924,48.2389941803785,6.20272160738921,-6.68833999506572,5.0007966895626,-5.66124984651021,3.3908325192704,-18.2686671690181,3.3988367686145,"jazz",1
"648","Etta James","Collected","18061","0WSk0LjktgdactzvfEAtGx",2019,"1rF5PjbFZCLxxE5SiMeZGY","Quick Reaction And Satisfaction",124.746719344043,-8.56777878274992,0.569523577828583,0.383104900575516,0.311947018591564,0.229528185912324,0.26867698229068,0.338209088764823,0.2132082621004,0.371304410739305,0.33981050965646,0.320993489359499,0.317725641798447,0.33299271213113,46.5085724264024,47.3454437006718,12.5997515007548,-2.54304394221618,22.4789060355181,-11.64545988196,-14.0078791853055,5.77291519064619,0.480214959759345,0.443602173060705,-16.5727547602191,-0.740688158836577,"jazz",1
